miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-124-3p,hsa-mir-381-3p,367,7113,1,0.0,0.0,0.0,0.278,0.039,0.001,True,0.002797557926693156
hsa-mir-124-3p,hsa-mir-491-5p,367,7113,1,0.0,0.0005,0.0,0.315,0.059,0.002,True,0.005164633643781422
hsa-mir-381-3p,hsa-mir-491-5p,367,7113,1,0.0,0.0,0.0,0.033,0.08,0.0025,True,0.006277109399260721
hsa-mir-124-3p,hsa-mir-330-5p,367,79776,1,0.0,0.0035,0.0,0.0645,0.347,0.004,True,0.009433837989405044
hsa-mir-124-3p,hsa-mir-381-3p,367,79776,1,0.0,0.0,0.0,0.0535,0.02,0.0,True,0.0
hsa-mir-139-5p,hsa-mir-203a-3p,3725,1390,1,0.0,0.0,0.0,0.038,0.2035,0.0,True,0.0
hsa-mir-139-5p,hsa-mir-490-3p,3725,1390,1,0.0,0.0,0.0,0.0275,0.0125,0.002,True,0.005164633643781422
hsa-mir-3943,hsa-mir-490-3p,3725,8797,1,0.0,0.0,0.0015,0.044,0.061,0.0065,True,0.014337982927043913
hsa-mir-29c-3p,hsa-mir-7-5p,405,157680,1,0.0,0.0,0.0,0.3795,0.0105,0.002,True,0.005164633643781422
hsa-mir-29c-3p,hsa-mir-7-5p,405,2099,1,0.0,0.0,0.0,0.1535,0.023,0.0025,True,0.006277109399260721
hsa-mir-22-5p,hsa-mir-23b-3p,405,23085,1,0.0,0.0,0.0,0.0105,0.2865,0.008,True,0.017132018727999725
hsa-mir-22-5p,hsa-mir-329-3p,405,23085,1,0.0,0.0,0.0,0.017,0.088,0.005,True,0.011435806186695867
hsa-mir-221-3p,hsa-mir-7-5p,405,50807,1,0.0,0.0,0.0,0.038,0.3515,0.0045,True,0.010445200722322544
hsa-mir-222-3p,hsa-mir-29c-3p,405,7204,1,0.0,0.0,0.0,0.112,0.16,0.003,True,0.0073543219294642335
hsa-mir-221-3p,hsa-mir-7-5p,405,7422,1,0.0,0.0,0.0,0.305,0.032,0.0,True,0.0
hsa-mir-222-3p,hsa-mir-7-5p,405,7422,1,0.0,0.0,0.0,0.3545,0.036,0.0,True,0.0
hsa-mir-22-5p,hsa-mir-29b-3p,405,79659,1,0.0,0.0,0.0,0.093,0.1475,0.0055,True,0.012420713577799801
hsa-mir-221-3p,hsa-mir-7-5p,405,79659,1,0.0,0.0,0.0,0.4315,0.1165,0.004,True,0.009433837989405044
hsa-mir-222-3p,hsa-mir-29b-3p,405,79659,1,0.0,0.0,0.0,0.244,0.1325,0.0015,True,0.004013268148970465
hsa-mir-222-3p,hsa-mir-7-5p,405,79659,1,0.0,0.0,0.0,0.2355,0.119,0.002,True,0.005164633643781422
hsa-mir-29b-3p,hsa-mir-329-3p,405,79659,1,0.0,0.0,0.0,0.1505,0.068,0.0005,True,0.0014965251241880015
hsa-mir-29b-3p,hsa-mir-7-5p,405,79659,1,0.0,0.0,0.0,0.1525,0.1215,0.0015,True,0.004013268148970465
hsa-mir-107,hsa-mir-29c-3p,405,9779,1,0.0,0.0,0.0,0.055,0.139,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-7-5p,405,9779,1,0.0,0.0,0.0,0.179,0.089,0.0015,True,0.004013268148970465
hsa-mir-185-3p,hsa-mir-27b-3p,4089,1030,1,0.0,0.0,0.0,0.066,0.0315,0.0005,True,0.0014965251241880015
hsa-mir-125a-3p,hsa-mir-18a-5p,4089,632,1,0.0,0.0,0.0,0.0195,0.9225,0.0005,True,0.0014965251241880015
hsa-mir-103a-2-5p,hsa-mir-299-3p,4090,10051,1,0.0,0.0,0.0,0.2065,0.1005,0.0,True,0.0
hsa-mir-103a-2-5p,hsa-mir-485-3p,4090,10051,1,0.0,0.0,0.0,0.199,0.043,0.0,True,0.0
hsa-mir-132-3p,hsa-mir-485-3p,4090,10051,1,0.0,0.0,0.0,0.0805,0.02,0.0,True,0.0
hsa-mir-145-5p,hsa-mir-485-3p,4090,10051,1,0.0,0.0,0.0,0.113,0.022,0.004,True,0.009433837989405044
hsa-mir-377-5p,hsa-mir-485-3p,4090,10051,1,0.0,0.0,0.0,0.0435,0.021,0.0,True,0.0
hsa-mir-145-5p,hsa-mir-675-3p,4090,22836,1,0.0,0.001,0.0025,0.012,0.03,0.0095,True,0.019839322463194555
hsa-mir-103a-2-5p,hsa-mir-377-5p,4090,2908,1,0.0,0.0,0.0,0.031,0.0165,0.0055,True,0.012420713577799801
hsa-mir-132-3p,hsa-mir-212-3p,4090,2908,1,0.0,0.0,0.0,0.116,0.1025,0.0075,True,0.01621294707155732
hsa-mir-107,hsa-mir-212-3p,4090,57492,1,0.0,0.0,0.0,0.0455,0.015,0.0005,True,0.0014965251241880015
hsa-mir-455-5p,hsa-mir-671-5p,4097,23254,1,0.0,0.0,0.0045,0.0105,0.0375,0.0045,True,0.010445200722322544
hsa-mir-2110,hsa-mir-766-3p,4149,54436,1,0.0015,0.0,0.0,0.457,0.0105,0.0045,True,0.010445200722322544
hsa-mir-149-5p,hsa-mir-2110,4150,10025,1,0.0,0.0,0.166,0.034,0.087,0.0095,True,0.019839322463194555
hsa-mir-34c-5p,hsa-mir-421,4150,10025,1,0.002,0.0,0.0515,0.052,0.143,0.0015,True,0.004013268148970465
hsa-mir-1224-5p,hsa-mir-22-5p,4150,10460,1,0.0,0.0,0.0,0.014,0.2425,0.008,True,0.017132018727999725
hsa-mir-1224-5p,hsa-mir-330-5p,4150,10460,1,0.0,0.0,0.0,0.011,0.0145,0.0,True,0.0
hsa-mir-187-3p,hsa-mir-330-5p,4150,10460,1,0.0,0.0,0.003,0.0255,0.0125,0.0015,True,0.004013268148970465
hsa-mir-149-3p,hsa-mir-504-5p,4150,116983,1,0.0055,0.0,0.3225,0.076,0.0235,0.005,True,0.011435806186695867
hsa-mir-296-5p,hsa-mir-642a-5p,4150,116983,1,0.0,0.0,0.089,0.6595,0.0255,0.002,True,0.005164633643781422
hsa-mir-642a-5p,hsa-mir-744-3p,4150,116983,1,0.0,0.0,0.002,0.0205,0.016,0.007,True,0.015277814059193857
hsa-mir-185-3p,hsa-mir-760,4150,116985,1,0.0,0.0,0.0,0.0815,0.1145,0.006,True,0.01338668185823772
hsa-mir-197-3p,hsa-mir-330-5p,4150,116985,1,0.0,0.0,0.0,0.052,0.014,0.0005,True,0.0014965251241880015
hsa-mir-34c-5p,hsa-mir-642a-5p,4150,116985,1,0.0005,0.0,0.0,0.0285,0.227,0.0045,True,0.010445200722322544
hsa-mir-125a-3p,hsa-mir-34c-5p,4150,1445,1,0.0,0.001,0.0305,0.287,0.02,0.005,True,0.011435806186695867
hsa-mir-149-3p,hsa-mir-197-3p,4150,1445,1,0.0065,0.0,0.5695,0.217,0.012,0.0,True,0.0
hsa-mir-197-3p,hsa-mir-760,4150,1445,1,0.0,0.0,0.0015,0.0145,0.015,0.0005,True,0.0014965251241880015
hsa-mir-34c-5p,hsa-mir-760,4150,1445,1,0.0,0.0,0.0,0.011,0.0115,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-939-5p,4150,1855,1,0.0,0.0095,0.0265,0.122,0.9065,0.0065,True,0.014337982927043913
hsa-mir-185-3p,hsa-mir-937-3p,4150,1855,1,0.0,0.0,0.0,0.3305,0.0725,0.0005,True,0.0014965251241880015
hsa-mir-187-3p,hsa-mir-331-3p,4150,1855,1,0.0,0.0,0.0,0.0395,0.108,0.0025,True,0.006277109399260721
hsa-mir-187-3p,hsa-mir-937-3p,4150,1855,1,0.0,0.0,0.348,0.0465,0.06,0.004,True,0.009433837989405044
hsa-mir-331-3p,hsa-mir-937-3p,4150,1855,1,0.0,0.0,0.0005,0.1045,0.073,0.0,True,0.0
hsa-mir-149-3p,hsa-mir-744-3p,4150,199990,1,0.006,0.0,0.328,0.219,0.025,0.002,True,0.005164633643781422
hsa-mir-185-5p,hsa-mir-642a-5p,4150,199990,1,0.0,0.0,0.0,0.0315,0.0445,0.0,True,0.0
hsa-mir-185-5p,hsa-mir-744-3p,4150,199990,1,0.0,0.0,0.003,0.0365,0.021,0.0,True,0.0
hsa-mir-187-3p,hsa-mir-744-3p,4150,199990,1,0.0,0.0,0.0115,0.37,0.0215,0.0,True,0.0
hsa-mir-187-3p,hsa-mir-760,4150,199990,1,0.0,0.0,0.477,0.395,0.0395,0.0075,True,0.01621294707155732
hsa-mir-1976,hsa-mir-744-3p,4150,199990,1,0.0,0.0,0.0165,0.253,0.034,0.0005,True,0.0014965251241880015
hsa-mir-29b-3p,hsa-mir-642a-5p,4150,199990,1,0.0,0.0,0.1515,0.332,0.076,0.0015,True,0.004013268148970465
hsa-mir-29b-3p,hsa-mir-744-3p,4150,199990,1,0.0,0.0,0.1765,0.3405,0.025,0.0,True,0.0
hsa-mir-491-5p,hsa-mir-744-3p,4150,199990,1,0.0,0.0,0.0,0.0135,0.03,0.0005,True,0.0014965251241880015
hsa-mir-197-3p,hsa-mir-3065-3p,4150,23373,1,0.0,0.0,0.0,0.3365,0.0315,0.0025,True,0.006277109399260721
hsa-mir-185-5p,hsa-mir-744-3p,4150,26145,1,0.0,0.0,0.003,0.124,0.571,0.005,True,0.011435806186695867
hsa-mir-1976,hsa-mir-3065-3p,4150,26145,1,0.0,0.0,0.0005,0.2915,0.0125,0.0005,True,0.0014965251241880015
hsa-mir-1976,hsa-mir-937-3p,4150,26145,1,0.0,0.0,0.0,0.2605,0.14,0.004,True,0.009433837989405044
hsa-mir-22-5p,hsa-mir-937-3p,4150,26145,1,0.0,0.0,0.0,0.993,0.151,0.0005,True,0.0014965251241880015
hsa-mir-744-3p,hsa-mir-937-3p,4150,26145,1,0.0,0.0,0.1075,0.533,0.148,0.001,True,0.002797557926693156
hsa-mir-760,hsa-mir-937-3p,4150,26145,1,0.0,0.0,0.003,0.215,0.1445,0.007,True,0.015277814059193857
hsa-mir-1226-3p,hsa-mir-326,4150,3185,1,0.0,0.0,0.0085,0.0205,0.0145,0.0035,True,0.008407849338700403
hsa-mir-1226-3p,hsa-mir-642a-5p,4150,3185,1,0.0,0.0,0.009,0.02,0.1045,0.0095,True,0.019839322463194555
hsa-mir-185-3p,hsa-mir-185-5p,4150,3185,1,0.0,0.0,0.0,0.069,0.0385,0.0025,True,0.006277109399260721
hsa-mir-185-3p,hsa-mir-326,4150,3185,1,0.0,0.0,0.0,0.0655,0.0475,0.0,True,0.0
hsa-mir-185-5p,hsa-mir-326,4150,3185,1,0.0,0.0,0.0,0.041,0.0275,0.0,True,0.0
hsa-mir-1976,hsa-mir-326,4150,3185,1,0.0,0.0,0.001,0.016,0.019,0.0,True,0.0
hsa-mir-2110,hsa-mir-326,4150,3185,1,0.0,0.0,0.3945,0.1465,0.024,0.003,True,0.0073543219294642335
hsa-mir-187-3p,hsa-mir-504-5p,4150,375790,1,0.0,0.0,0.001,0.085,0.2905,0.0,True,0.0
hsa-mir-187-3p,hsa-mir-744-3p,4150,375790,1,0.0,0.0,0.0115,0.0905,0.033,0.0005,True,0.0014965251241880015
hsa-mir-185-3p,hsa-mir-326,4150,3927,1,0.0,0.0,0.0,0.014,0.0135,0.0005,True,0.0014965251241880015
hsa-mir-2114-5p,hsa-mir-24-3p,4150,4335,1,0.0005,0.0,0.119,0.297,0.233,0.005,True,0.011435806186695867
hsa-mir-2114-5p,hsa-mir-330-5p,4150,4335,1,0.0005,0.0,0.0515,0.3095,0.031,0.0015,True,0.004013268148970465
hsa-mir-185-5p,hsa-mir-504-5p,4150,51070,1,0.0,0.0,0.0785,0.1485,0.156,0.0,True,0.0
hsa-mir-185-5p,hsa-mir-744-3p,4150,51070,1,0.0,0.0,0.003,0.119,0.1425,0.005,True,0.011435806186695867
hsa-mir-187-3p,hsa-mir-504-5p,4150,51070,1,0.0,0.0,0.001,0.2045,0.1605,0.0005,True,0.0014965251241880015
hsa-mir-330-5p,hsa-mir-34c-5p,4150,51070,1,0.0,0.0,0.0,0.024,0.014,0.0015,True,0.004013268148970465
hsa-mir-330-5p,hsa-mir-491-5p,4150,51070,1,0.0,0.0,0.0,0.029,0.044,0.0095,True,0.019839322463194555
hsa-mir-330-5p,hsa-mir-504-5p,4150,51070,1,0.0,0.0,0.0,0.0295,0.2085,0.0,True,0.0
hsa-mir-504-5p,hsa-mir-744-3p,4150,51070,1,0.0,0.0,0.0,0.15,0.152,0.0005,True,0.0014965251241880015
hsa-mir-148a-3p,hsa-mir-296-5p,4150,5524,1,0.0,0.0,0.324,0.062,0.6755,0.0055,True,0.012420713577799801
hsa-mir-3065-3p,hsa-mir-760,4150,5524,1,0.0,0.0,0.003,0.011,0.0235,0.0,True,0.0
hsa-mir-1224-5p,hsa-mir-1976,4150,6483,1,0.0,0.0,0.0315,0.287,0.024,0.0005,True,0.0014965251241880015
hsa-mir-185-3p,hsa-mir-2110,4150,6483,1,0.0,0.0,0.2245,0.0135,0.1805,0.0005,True,0.0014965251241880015
hsa-mir-197-3p,hsa-mir-1976,4150,6483,1,0.0,0.0,0.0,0.0155,0.025,0.005,True,0.011435806186695867
hsa-mir-331-3p,hsa-mir-491-5p,4150,6483,1,0.0,0.0,0.0,0.15,0.011,0.0015,True,0.004013268148970465
hsa-mir-331-3p,hsa-mir-937-3p,4150,6483,1,0.0,0.0,0.0005,0.1475,0.0645,0.0065,True,0.014337982927043913
hsa-mir-3065-3p,hsa-mir-502-5p,4150,6666,1,0.0,0.0055,0.112,0.015,0.123,0.0035,True,0.008407849338700403
hsa-mir-125a-3p,hsa-mir-760,4150,6793,1,0.0,0.0,0.0,0.0415,0.0125,0.0005,True,0.0014965251241880015
hsa-mir-185-3p,hsa-mir-185-5p,4150,6793,1,0.0,0.0,0.0,0.078,0.017,0.0,True,0.0
hsa-mir-185-3p,hsa-mir-642a-5p,4150,6793,1,0.0,0.0,0.0,0.066,0.28,0.0015,True,0.004013268148970465
hsa-mir-185-5p,hsa-mir-642a-5p,4150,6793,1,0.0,0.0,0.0,0.014,0.296,0.001,True,0.002797557926693156
hsa-mir-1976,hsa-mir-642a-5p,4150,6793,1,0.0,0.0,0.0,0.011,0.288,0.0005,True,0.0014965251241880015
hsa-mir-760,hsa-mir-942-5p,4150,6793,1,0.0,0.0,0.0005,0.011,0.0945,0.0095,True,0.019839322463194555
hsa-mir-34c-5p,hsa-mir-421,4150,6794,1,0.002,0.0,0.0515,0.3055,0.1,0.0025,True,0.006277109399260721
hsa-mir-185-5p,hsa-mir-326,4150,7461,1,0.0,0.0,0.0,0.0555,0.141,0.0095,True,0.019839322463194555
hsa-mir-330-5p,hsa-mir-331-3p,4150,7461,1,0.0,0.0,0.0,0.0105,0.2225,0.004,True,0.009433837989405044
hsa-mir-125a-3p,hsa-mir-937-3p,4150,79047,1,0.0,0.0,0.063,0.072,0.07,0.008,True,0.017132018727999725
hsa-mir-148a-3p,hsa-mir-149-3p,4150,79047,1,0.0,0.004,0.7065,0.3265,0.0755,0.0,True,0.0
hsa-mir-149-3p,hsa-mir-326,4150,79047,1,0.0045,0.0,0.1765,0.111,0.4525,0.0035,True,0.008407849338700403
hsa-mir-149-3p,hsa-mir-421,4150,79047,1,0.003,0.0,0.775,0.0695,0.1675,0.0085,True,0.01804000846740051
hsa-mir-149-3p,hsa-mir-491-5p,4150,79047,1,0.005,0.0,0.0625,0.0575,0.187,0.002,True,0.005164633643781422
hsa-mir-149-3p,hsa-mir-760,4150,79047,1,0.004,0.0,0.1325,0.081,0.0795,0.0025,True,0.006277109399260721
hsa-mir-149-3p,hsa-mir-937-3p,4150,79047,1,0.008,0.0,0.039,0.0745,0.075,0.0055,True,0.012420713577799801
hsa-mir-185-3p,hsa-mir-331-3p,4150,79047,1,0.0,0.0,0.0,0.0285,0.013,0.0,True,0.0
hsa-mir-185-3p,hsa-mir-760,4150,79047,1,0.0,0.0,0.0,0.0235,0.09,0.002,True,0.005164633643781422
hsa-mir-326,hsa-mir-331-3p,4150,79047,1,0.0,0.0,0.0,0.3805,0.0215,0.0,True,0.0
hsa-mir-326,hsa-mir-744-3p,4150,79047,1,0.0,0.0,0.0,0.3255,0.1995,0.0005,True,0.0014965251241880015
hsa-mir-331-3p,hsa-mir-744-3p,4150,79047,1,0.0,0.0,0.0,0.02,0.18,0.0005,True,0.0014965251241880015
hsa-mir-331-3p,hsa-mir-760,4150,79047,1,0.0,0.0,0.0,0.0235,0.074,0.0,True,0.0
hsa-mir-491-5p,hsa-mir-504-5p,4150,79047,1,0.0,0.0,0.0,0.149,0.077,0.0065,True,0.014337982927043913
hsa-mir-491-5p,hsa-mir-744-3p,4150,79047,1,0.0,0.0,0.0,0.176,0.2015,0.0055,True,0.012420713577799801
hsa-mir-197-3p,hsa-mir-3065-3p,4150,9564,1,0.0,0.0,0.0,0.027,0.0515,0.0015,True,0.004013268148970465
hsa-mir-218-5p,hsa-mir-766-3p,4212,23043,1,0.0,0.0,0.0,0.19,0.3835,0.0085,True,0.01804000846740051
hsa-mir-550a-3p,hsa-mir-942-5p,4212,23414,1,0.0035,0.0,0.0,0.0565,0.6845,0.003,True,0.0073543219294642335
hsa-mir-23a-3p,hsa-mir-378c,4212,23648,1,0.0,0.0005,0.053,0.1415,0.042,0.001,True,0.002797557926693156
hsa-mir-200b-3p,hsa-mir-24-3p,4601,199990,-1,0.0,0.001,0.0,0.212,0.0135,0.0,True,0.0
hsa-mir-142-5p,hsa-mir-24-3p,4601,5524,-1,0.0,0.002,0.002,0.039,0.013,0.0055,True,0.012420713577799801
hsa-mir-34b-5p,hsa-mir-499a-5p,4609,10084,1,0.0,0.0,0.122,0.173,0.042,0.004,True,0.009433837989405044
hsa-mir-138-5p,hsa-mir-7-5p,4609,10131,1,0.0,0.0,0.0,0.057,0.029,0.0015,True,0.004013268148970465
hsa-mir-33a-5p,hsa-mir-7-5p,4609,10131,1,0.002,0.0005,0.0025,0.619,0.0295,0.0055,True,0.012420713577799801
hsa-mir-185-3p,hsa-mir-940,4609,10483,1,0.0,0.0,0.001,0.5025,0.0205,0.0025,True,0.006277109399260721
hsa-mir-185-5p,hsa-mir-378a-3p,4609,10483,1,0.0,0.0,0.001,0.207,0.0225,0.0005,True,0.0014965251241880015
hsa-mir-33a-5p,hsa-mir-940,4609,10483,1,0.002,0.0,0.0,0.371,0.0265,0.0,True,0.0
hsa-mir-138-5p,hsa-mir-377-5p,4609,10591,1,0.0,0.0,0.0,0.0225,0.05,0.004,True,0.009433837989405044
hsa-mir-138-5p,hsa-mir-3943,4609,10591,1,0.0,0.0,0.0,0.0395,0.088,0.0005,True,0.0014965251241880015
hsa-mir-138-5p,hsa-mir-7-5p,4609,10591,1,0.0,0.0,0.0,0.017,0.059,0.0055,True,0.012420713577799801
hsa-mir-145-5p,hsa-mir-3943,4609,10591,1,0.0,0.0,0.0,0.0415,0.071,0.001,True,0.002797557926693156
hsa-mir-145-5p,hsa-mir-7-5p,4609,10591,1,0.0,0.0,0.0,0.06,0.066,0.007,True,0.015277814059193857
hsa-mir-184,hsa-mir-3943,4609,10591,1,0.005,0.0,0.0045,0.252,0.055,0.003,True,0.0073543219294642335
hsa-mir-34b-5p,hsa-mir-377-5p,4609,10591,1,0.0,0.0,0.0075,0.4285,0.075,0.001,True,0.002797557926693156
hsa-mir-377-5p,hsa-mir-3943,4609,10591,1,0.0,0.0,0.0,0.0495,0.1115,0.0025,True,0.006277109399260721
hsa-mir-3943,hsa-mir-7-5p,4609,10591,1,0.0,0.0,0.0,0.0625,0.0535,0.0,True,0.0
hsa-mir-145-5p,hsa-mir-29b-3p,4609,10780,1,0.0,0.0,0.0,0.1365,0.0325,0.0025,True,0.006277109399260721
hsa-mir-145-5p,hsa-mir-323a-3p,4609,10780,1,0.0,0.0,0.0,0.1405,0.026,0.0005,True,0.0014965251241880015
hsa-mir-145-5p,hsa-mir-494-3p,4609,10780,1,0.0,0.0,0.0,0.149,0.242,0.0015,True,0.004013268148970465
hsa-mir-185-3p,hsa-mir-29b-3p,4609,10780,1,0.0005,0.0,0.006,0.714,0.032,0.0005,True,0.0014965251241880015
hsa-mir-185-3p,hsa-mir-33a-5p,4609,10780,1,0.0,0.0015,0.0055,0.6905,0.1205,0.0015,True,0.004013268148970465
hsa-mir-29b-3p,hsa-mir-323a-3p,4609,10780,1,0.0,0.0,0.0,0.0375,0.0215,0.0005,True,0.0014965251241880015
hsa-mir-323a-3p,hsa-mir-330-5p,4609,10780,1,0.0,0.0,0.0,0.0205,0.0145,0.0015,True,0.004013268148970465
hsa-mir-323a-3p,hsa-mir-33b-5p,4609,10780,1,0.0,0.0,0.0005,0.0255,0.7465,0.0005,True,0.0014965251241880015
hsa-mir-323a-3p,hsa-mir-377-5p,4609,10780,1,0.0,0.0,0.0,0.0185,0.0255,0.0005,True,0.0014965251241880015
hsa-mir-33b-5p,hsa-mir-377-5p,4609,10780,1,0.0,0.0,0.0,0.739,0.0235,0.003,True,0.0073543219294642335
hsa-mir-377-5p,hsa-mir-494-3p,4609,10780,1,0.0,0.0,0.0,0.021,0.273,0.0,True,0.0
hsa-let-7e-5p,hsa-mir-145-5p,4609,10978,1,0.0,0.0,0.0165,0.027,0.0725,0.0,True,0.0
hsa-let-7e-5p,hsa-mir-185-5p,4609,10978,1,0.0,0.0,0.0,0.02,0.017,0.0015,True,0.004013268148970465
hsa-let-7e-5p,hsa-mir-33a-5p,4609,10978,1,0.0,0.004,0.002,0.028,0.0575,0.006,True,0.01338668185823772
hsa-let-7e-5p,hsa-mir-940,4609,10978,1,0.0,0.0,0.0005,0.028,0.0285,0.001,True,0.002797557926693156
hsa-mir-135b-5p,hsa-mir-145-5p,4609,10978,1,0.0,0.0,0.233,0.044,0.0815,0.0065,True,0.014337982927043913
hsa-mir-145-5p,hsa-mir-185-3p,4609,10978,1,0.0,0.0,0.0,0.059,0.1135,0.003,True,0.0073543219294642335
hsa-mir-145-5p,hsa-mir-185-5p,4609,10978,1,0.0,0.0,0.0,0.072,0.0205,0.0035,True,0.008407849338700403
hsa-mir-145-5p,hsa-mir-494-3p,4609,10978,1,0.0,0.0,0.0,0.069,0.1325,0.0075,True,0.01621294707155732
hsa-mir-145-5p,hsa-mir-940,4609,10978,1,0.0,0.0,0.0,0.0715,0.0315,0.0,True,0.0
hsa-mir-185-3p,hsa-mir-185-5p,4609,10978,1,0.0,0.0,0.0,0.114,0.0255,0.0,True,0.0
hsa-mir-185-3p,hsa-mir-33b-5p,4609,10978,1,0.0,0.0,0.0,0.0825,0.019,0.0005,True,0.0014965251241880015
hsa-mir-185-3p,hsa-mir-494-3p,4609,10978,1,0.0,0.0,0.103,0.1015,0.1375,0.0025,True,0.006277109399260721
hsa-mir-185-3p,hsa-mir-940,4609,10978,1,0.0,0.0,0.001,0.09,0.0335,0.0,True,0.0
hsa-mir-185-5p,hsa-mir-33a-5p,4609,10978,1,0.0,0.001,0.0035,0.014,0.0585,0.0055,True,0.012420713577799801
hsa-mir-185-5p,hsa-mir-940,4609,10978,1,0.0,0.0,0.0035,0.019,0.025,0.0,True,0.0
hsa-mir-33a-5p,hsa-mir-494-3p,4609,10978,1,0.0055,0.0,0.0075,0.0565,0.113,0.006,True,0.01338668185823772
hsa-mir-33a-5p,hsa-mir-940,4609,10978,1,0.002,0.0,0.0,0.0505,0.024,0.0,True,0.0
hsa-mir-33b-5p,hsa-mir-940,4609,10978,1,0.0,0.0,0.0015,0.024,0.0245,0.0005,True,0.0014965251241880015
hsa-mir-494-3p,hsa-mir-940,4609,10978,1,0.0,0.0,0.0005,0.112,0.0265,0.0015,True,0.004013268148970465
hsa-mir-184,hsa-mir-33a-5p,4609,1104,1,0.0025,0.0015,0.07,0.076,0.0145,0.0065,True,0.014337982927043913
hsa-mir-185-3p,hsa-mir-33a-5p,4609,1104,1,0.0,0.0015,0.0055,0.08,0.0235,0.0,True,0.0
hsa-mir-145-5p,hsa-mir-323a-3p,4609,11065,1,0.0,0.0,0.0,0.05,0.1515,0.0025,True,0.006277109399260721
hsa-mir-323a-3p,hsa-mir-377-5p,4609,11065,1,0.0,0.0,0.0,0.0945,0.051,0.0,True,0.0
hsa-mir-323a-3p,hsa-mir-7-5p,4609,11065,1,0.0,0.0,0.0,0.123,0.082,0.0,True,0.0
hsa-mir-323a-3p,hsa-mir-766-3p,4609,11065,1,0.0,0.0,0.0,0.211,0.0255,0.0,True,0.0
hsa-mir-377-5p,hsa-mir-7-5p,4609,11065,1,0.0,0.0,0.0,0.0555,0.07,0.0,True,0.0
hsa-mir-377-5p,hsa-mir-766-3p,4609,11065,1,0.0,0.0,0.0,0.0495,0.0275,0.0,True,0.0
hsa-mir-7-5p,hsa-mir-766-3p,4609,11065,1,0.0,0.0,0.0,0.0615,0.0345,0.0,True,0.0
hsa-mir-185-3p,hsa-mir-940,4609,1164,1,0.0,0.0,0.001,0.077,0.043,0.001,True,0.002797557926693156
hsa-mir-185-5p,hsa-mir-940,4609,1164,1,0.0,0.0,0.0035,0.025,0.0525,0.0,True,0.0
hsa-mir-24-3p,hsa-mir-33a-5p,4609,1164,1,0.0,0.004,0.0,0.022,0.65,0.007,True,0.015277814059193857
hsa-mir-33a-5p,hsa-mir-499a-5p,4609,134430,1,0.0025,0.0,0.543,0.0625,0.0185,0.002,True,0.005164633643781422
hsa-mir-378a-3p,hsa-mir-499a-5p,4609,134430,1,0.0,0.0,0.391,0.0925,0.0145,0.007,True,0.015277814059193857
hsa-mir-135b-5p,hsa-mir-138-5p,4609,1384,1,0.0,0.0,0.0035,0.227,0.018,0.004,True,0.009433837989405044
hsa-mir-138-5p,hsa-mir-377-5p,4609,1384,1,0.0,0.0,0.0,0.0125,0.0305,0.0005,True,0.0014965251241880015
hsa-mir-138-5p,hsa-mir-378a-3p,4609,1384,1,0.0,0.0,0.0005,0.0255,0.049,0.0005,True,0.0014965251241880015
hsa-mir-138-5p,hsa-mir-3943,4609,1384,1,0.0,0.0,0.0,0.024,0.051,0.003,True,0.0073543219294642335
hsa-mir-138-5p,hsa-mir-7-5p,4609,1384,1,0.0,0.0,0.0,0.024,0.073,0.0,True,0.0
hsa-mir-377-5p,hsa-mir-3943,4609,1384,1,0.0,0.0,0.0,0.0415,0.0325,0.007,True,0.015277814059193857
hsa-mir-3943,hsa-mir-7-5p,4609,1384,1,0.0,0.0,0.0,0.033,0.076,0.006,True,0.01338668185823772
hsa-mir-1224-5p,hsa-mir-145-5p,4609,142,1,0.0,0.0,0.0,0.019,0.0375,0.0,True,0.0
hsa-mir-1224-5p,hsa-mir-203a-3p,4609,142,1,0.0,0.0,0.0,0.0295,0.049,0.0,True,0.0
hsa-mir-1224-5p,hsa-mir-3943,4609,142,1,0.0,0.0,0.0,0.0145,0.0715,0.0,True,0.0
hsa-mir-135b-5p,hsa-mir-184,4609,142,1,0.0,0.0025,0.0115,0.0435,0.0385,0.005,True,0.011435806186695867
hsa-mir-148a-5p,hsa-mir-323a-3p,4609,142,1,0.0,0.0,0.0995,0.12,0.2535,0.0055,True,0.012420713577799801
hsa-mir-184,hsa-mir-3943,4609,142,1,0.005,0.0,0.0045,0.038,0.1045,0.0025,True,0.006277109399260721
hsa-mir-203a-3p,hsa-mir-323a-3p,4609,142,1,0.0,0.0,0.0,0.028,0.233,0.0075,True,0.01621294707155732
hsa-mir-203a-3p,hsa-mir-3943,4609,142,1,0.0,0.0,0.0,0.0805,0.0655,0.0005,True,0.0014965251241880015
hsa-mir-323a-3p,hsa-mir-3943,4609,142,1,0.0,0.0,0.0,0.353,0.061,0.009,True,0.018943350911961303
hsa-let-7e-5p,hsa-mir-185-3p,4609,1655,1,0.0,0.0,0.0,0.056,0.3425,0.0075,True,0.01621294707155732
